unique_transaction_id,transaction_status,fyq,cfda_program_num,sai_number,account_title,recipient_name,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_zip,recipient_type,action_type,agency_code,federal_award_id,federal_award_mod,fed_funding_amount,non_fed_funding_amount,total_funding_amount,obligation_action_date,starting_date,ending_date,assistance_type,record_type,correction_late_ind,fyq_correction,principal_place_code,principal_place_state,principal_place_cc,principal_place_country_code,principal_place_zip,principal_place_cd,cfda_program_title,agency_name,project_description,duns_no,duns_conf_code,progsrc_agen_code,progsrc_acnt_code,progsrc_subacnt_code,receip_addr1,receip_addr2,receip_addr3,face_loan_guran,orig_sub_guran,fiscal_year,principal_place_state_code,recip_cat_type,asst_cat_type,recipient_cd,maj_agency_cat,rec_flag,recipient_country_code,uri,recipient_state_code,exec1_fullname,exec1_amount,exec2_fullname,exec2_amount,exec3_fullname,exec3_amount,exec4_fullname,exec4_amount,exec5_fullname,exec5_amount,last_modified_date
918b668c2798066cb222189e97e23a2d,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,T32GM007232,000,1490542.00,.00,1490542.00,06/25/2013,07/01/1977,06/30/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,94720,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,The Molecular Basis of Cell Function,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-T32GM007232-000-37-2013-93859-75-0851-NON,CA,,,,,,,,,,,06/20/2014
70c92aec5220ca62f08ea19a14a302b2,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM030702,000,482443.00,.00,482443.00,11/21/2012,09/01/1982,11/30/2014,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,ANALYSIS OF NEMATODE SEX DETERMINATION,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM030702-000-32-2013-93859-75-0851-NON,CA,,,,,,,,,,,01/21/2014
719b493a1e82879c5ea0f09d76f502b9,active,,47.074,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1243360,000,309116.00,.00,.00,11/28/2012,12/01/2012,11/30/2017,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947203102,CA09,Biological Sciences,NATIONAL SCIENCE FOUNDATION,Assembly of the Agrobacterium Virulence Specific Type IV Secretion System in the Context of Bacterial Cell Growth and Peptidoglycan Synthesis,124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA09,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201211281243360000,CA,,,,,,,,,,,12/07/2012
8023185a1e5be7d462326f088bca981f,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX13AG56G,1,.00,.00,.00,04/15/2013,04/15/2013,02/05/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"USING A NEW METHOD (ACCIV), TESTED ON JOVIAN IMAGES (INCLUDING MANY TAKEN WITH CASSINI), WE EXTRACT SATURN'S WINDS FROM CLOUD IMAGES TAKEN WITH CASSI",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
408f4a4b99e16988f7ed8c06a3489916,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AJ09G,1,93494.00,.00,.00,03/26/2013,03/26/2013,06/30/2014,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,PROPELLERS IN SATURN'S RINGS ARE DISTURBANCES IN RING MATERIAL EXCITED BY MOONLETS THAT OPEN ONLY PARTIAL GAPS. PROPELLER ORBITAL LONGITUDES HAVE BEE,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
830dea58d834ed8c177df0f157333493,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AH84G,1,93743.00,.00,.00,03/19/2013,03/19/2013,04/30/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,WE PROPOSE TO PERFORM TARGETED LABORATORY EXPERIMENTS TO MEASURE THE POSITION AND RESONANCE STRENGTHS OF THE FE XVII DIELECTRONIC SATELLITES. ACCURAT,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
3ee2ed60b1fab740e79290e15f0dbc46,active,,43.001,SAI EXEMPT,Science,"UNIVERSITY OF CALIFORNIA, BERKELEY",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX10AG14G,3,.00,.00,.00,03/20/2013,03/20/2013,03/02/2014,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,WE PROPOSE TO PROVIDE A DATA SERVICES CONTINUATION BY MAINTAINING THE FAST RESIDENT ARCHIVE LOCATED IN THE SPACE SCIENCE LABORATORY AT U.C. BERKELEY.,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
60c781d4c7002364094ba89777fbb504,active,,93.061,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7523: CENTERS FOR DISEASE CONTROL,P01TP000295,002,549113.00,.00,549113.00,09/23/2013,09/30/2009,01/29/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,9,Innovations in Applied Public Health Research,CENTERS FOR DISEASE CONTROL,ACHIEVING PUB HLTH & COMMUNITY READINESS FOR TODAY'S CHALLNEGES & FUTURE THREATS,124726725,,75,0956,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-249-P01TP000295-002-4-2013-93061-75-0956-NON,CA,,,,,,,,,,,08/20/2014
a3fa8b7cfdf3c5acd9f4471f95da6a1b,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX11AQ56G,5,74312.00,.00,.00,08/27/2013,08/27/2013,08/18/2014,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"DEVELOPING RELIABLE ESTIMATES OF POYNTING FLUX FROM HMI OBSERVATIONS OF ACTIVE REGION MAGNETIC FIELDSULTIMATELY, THE MAGNETIC ENERGY IN THE SUN'S ATM",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,09/20/2013
e30df5e6afbbfba81764311f79447fb6,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AK39G,7,210899.00,.00,.00,08/28/2013,08/28/2013,06/05/2015,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"WE PROPOSE TO DEVELOP A LOW POWER HIGH RESOLUTION DIGITAL SPECTROMETER ASIC SUITABLE FOR NASA PLANETARY, BALLOON AND AIRCRAFT MISSIONS. THIS PROGRAM",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,09/20/2013
c642be24c4a5dd186648d6378c26fccf,active,,12.800,NO SAI  FA23860135,,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,9700: DEPT OF DEFENSE,FA23861314120,,120000.00,.00,120000.00,08/05/2013,08/14/2013,02/13/2014,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947201502,,Air Force Defense Research Sciences Program,DEPT OF DEFENSE,"TAS::57 3600::TAS ""(Basic Research for ""134120 ""Bioinspired Engineering Synthesis Technology (BEST) for Active Photonic Devices"", dated 12 Jul 13,"" (",124726725,,57,3600,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013FA23860135,CA,,,,,,,,,,,09/23/2013
0729ba446be6f8bc331eee2b5b3bbbee,active,,93.242,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01MH063901,000,359547.00,.00,359547.00,05/08/2013,08/18/2001,04/30/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,13,Mental Health Research Grants,NATIONAL INSTITUTES OF HEALTH,"Cognitive Control, Working Memory and Prefrontal Cortex",124726725,,75,0892,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-134-R01MH063901-000-12-2013-93242-75-0892-NON,CA,,,,,,,,,,,05/20/2014
4431b8ddb715d9fc1f96e5b4d9d449ad,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM099533,001,23374.00,.00,23374.00,07/01/2013,02/03/2012,01/31/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203200,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,Molecular Regulation of Choanoflagellate-Bacteria Signaling Interactions,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM099533-001-2-2013-93859-75-0851-NON,CA,,,,,,,,,,,03/20/2014
b7b4f92cf1976390eee5309053faf2b4,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,F32GM103258,001,.00,.00,.00,04/03/2013,09/01/2013,08/31/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203140,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,Detecting admixture in Anopheles malaria vectors,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-F32GM103258-001-1-2013-93859-75-0851-NON,CA,,,,,,,,,,,09/05/2014
60efa7df83d909584163ecf7c0da32d0,active,,81.049,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,"8900: ENERGY, DEPARTMENT OF",DESC0010517,A000,250000.00,.00,250000.00,08/06/2013,08/06/2013,08/14/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947010001,CA09,Office of Science Financial Assistance Program,"ENERGY, DEPARTMENT OF",PATH INTEGRAL MONTE CARLO SIMULATIONS OF DENSE PLASMAS WITH HEAVIER ELEMENTS,1247267250000,,89,0222,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,"8900: ENERGY, DEPARTMENT OF",NON,,,CA,,,,,,,,,,,08/21/2013
2438e57bedff88e4ed016251d6db3c8e,active,,93.867,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,F32EY020095,000,57734.00,.00,57734.00,05/01/2013,05/17/2011,05/16/2014,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947203200,9,Vision Research,NATIONAL INSTITUTES OF HEALTH,MECHANISMS OF FEEDBACK FROM RETINAL HORIZONTAL TO CONE CELLS,124726725,,75,0887,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-124-F32EY020095-000-3-2013-93867-75-0887-NON,CA,,,,,,,,,,,05/20/2013
792310a93d684758fd74446ca55f8b7d,active,,93.398,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,F32CA167908,000,-6562.00,.00,-6562.00,08/01/2013,05/01/2012,03/01/2013,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947045940,9,Cancer Research Manpower,NATIONAL INSTITUTES OF HEALTH,A FLEXIBLE AND CONCISE APPROACH TO THE CITRINADINS: TOTAL SYNTHESIS OF CITRINADIN,124726725,,75,0849,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-110-F32CA167908-000-1-2013-93398-75-0849-NON,CA,,,,,,,,,,,08/16/2013
458c4cf645454548ee9cbc59e180aa2d,active,,93.867,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01EY017392,000,364563.00,.00,364563.00,08/05/2013,03/01/2006,08/31/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,9,Vision Research,NATIONAL INSTITUTES OF HEALTH,Molecular Regulation of Lymphangiogenesis in Corneal Alloimmunity,124726725,,75,0887,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-124-R01EY017392-000-6-2013-93867-75-0887-NON,CA,,,,,,,,,,,08/05/2014
632e8b805044bd38848fdf5fb38c1004,active,,47.074,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1254214,000,188901.00,.00,.00,01/11/2013,01/01/2013,12/31/2017,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947203140,CA13,Biological Sciences,NATIONAL SCIENCE FOUNDATION,"CAREER:  Natural enemies, chemical defenses and the diversification of Amazonian trees",124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA13,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201301111254214000,CA,,,,,,,,,,,02/25/2013
